,id_user,nama,jenis_user,fakultas,prodi,angkatan,id_transaksi,id_buku,tanggal_pinjam,tanggal_kembali_rencana,tanggal_kembali_aktual,status
781,USR00086,Ganjaran Marpaung,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX003448,BK00390,9/28/2023,10/12/2023,10/2/2023,Dikembalikan
782,USR00087,Teddy Pertiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2024.0,TRX000559,BK00508,8/16/2025,8/30/2025,8/24/2025,Dikembalikan
783,USR00087,Teddy Pertiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2024.0,TRX000797,BK00938,6/2/2025,6/16/2025,6/20/2025,Terlambat
784,USR00087,Teddy Pertiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2024.0,TRX001137,BK00895,12/22/2024,1/5/2025,1/1/2025,Dikembalikan
785,USR00087,Teddy Pertiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2024.0,TRX001206,BK01095,7/14/2023,7/28/2023,7/23/2023,Dikembalikan
786,USR00087,Teddy Pertiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2024.0,TRX002047,BK00863,12/12/2024,12/26/2024,12/27/2024,Terlambat
787,USR00087,Teddy Pertiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2024.0,TRX003293,BK00909,5/23/2024,6/6/2024,6/13/2024,Terlambat
788,USR00088,"Puti Ayu Maryadi, M.Farm",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2021.0,TRX000639,BK00208,3/21/2023,4/4/2023,4/8/2023,Terlambat
789,USR00088,"Puti Ayu Maryadi, M.Farm",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2021.0,TRX001278,BK00949,4/28/2024,5/12/2024,5/18/2024,Terlambat
790,USR00088,"Puti Ayu Maryadi, M.Farm",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2021.0,TRX001597,BK01286,3/4/2023,3/18/2023,3/15/2023,Dikembalikan
791,USR00088,"Puti Ayu Maryadi, M.Farm",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2021.0,TRX001748,BK01248,7/10/2023,7/24/2023,7/21/2023,Dikembalikan
792,USR00088,"Puti Ayu Maryadi, M.Farm",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2021.0,TRX002265,BK01267,11/16/2024,11/30/2024,11/25/2024,Dikembalikan
793,USR00088,"Puti Ayu Maryadi, M.Farm",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2021.0,TRX002292,BK01267,9/12/2024,9/26/2024,9/22/2024,Dikembalikan
794,USR00088,"Puti Ayu Maryadi, M.Farm",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2021.0,TRX002418,BK01267,9/25/2023,10/9/2023,10/11/2023,Terlambat
795,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000108,BK00455,8/6/2025,8/20/2025,8/16/2025,Dikembalikan
796,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000284,BK00406,12/8/2024,12/22/2024,12/24/2024,Terlambat
797,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000310,BK00411,9/10/2023,9/24/2023,9/17/2023,Dikembalikan
798,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000711,BK00063,4/15/2024,4/29/2024,4/23/2024,Dikembalikan
799,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000964,BK00434,4/22/2024,5/6/2024,5/1/2024,Dikembalikan
800,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001698,BK00458,3/31/2025,4/14/2025,4/14/2025,Dikembalikan
801,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001849,BK00407,5/26/2023,6/9/2023,6/16/2023,Terlambat
802,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001952,BK00399,10/14/2023,10/28/2023,10/29/2023,Terlambat
803,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002187,BK00396,3/30/2025,4/13/2025,4/17/2025,Terlambat
804,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002192,BK01121,1/21/2024,2/4/2024,1/29/2024,Dikembalikan
805,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002232,BK00652,6/10/2024,6/24/2024,6/14/2024,Dikembalikan
806,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002607,BK00425,6/24/2024,7/8/2024,6/29/2024,Dikembalikan
807,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002655,BK00309,3/14/2024,3/28/2024,4/2/2024,Terlambat
808,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002811,BK00422,6/15/2025,6/29/2025,7/4/2025,Terlambat
809,USR00089,Prayogo Rahmawati,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002966,BK00408,12/12/2025,12/26/2025,12/21/2025,Dikembalikan
810,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX000189,BK01338,6/16/2024,6/30/2024,6/25/2024,Dikembalikan
811,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX000594,BK01366,10/12/2024,10/26/2024,10/15/2024,Dikembalikan
812,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001012,BK01373,1/3/2025,1/17/2025,1/14/2025,Dikembalikan
813,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001371,BK01327,7/24/2024,8/7/2024,8/14/2024,Terlambat
814,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002012,BK01318,5/18/2023,6/1/2023,6/7/2023,Terlambat
815,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002108,BK01308,3/9/2025,3/23/2025,3/17/2025,Dikembalikan
816,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002288,BK01370,1/1/2023,1/15/2023,1/11/2023,Dikembalikan
817,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002297,BK01312,1/15/2025,1/29/2025,1/29/2025,Dikembalikan
818,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002616,BK01321,3/4/2023,3/18/2023,3/9/2023,Dikembalikan
819,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002993,BK01268,10/17/2025,10/31/2025,10/30/2025,Dikembalikan
820,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX003005,BK01326,4/19/2025,5/3/2025,5/6/2025,Terlambat
821,USR00090,"Kamaria Wijayanti, S.Ked",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX003040,BK01350,12/4/2025,12/18/2025,12/21/2025,Terlambat
822,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX000838,BK00959,11/5/2023,11/19/2023,11/8/2023,Dikembalikan
823,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX000877,BK00988,3/30/2025,4/13/2025,4/9/2025,Dikembalikan
824,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX001010,BK00958,7/28/2024,8/11/2024,8/12/2024,Terlambat
825,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX001157,BK01026,6/19/2024,7/3/2024,7/10/2024,Terlambat
826,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX001718,BK00949,5/4/2025,5/18/2025,5/12/2025,Dikembalikan
827,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX002337,BK01017,3/16/2024,3/30/2024,4/1/2024,Terlambat
828,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX002734,BK01021,1/11/2025,1/25/2025,1/23/2025,Dikembalikan
829,USR00091,Gadang Napitupulu,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2023.0,TRX002986,BK01003,10/30/2023,11/13/2023,11/16/2023,Terlambat
830,USR00092,Ika Yolanda,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2022.0,TRX000159,BK00288,3/28/2025,4/11/2025,4/8/2025,Dikembalikan
831,USR00092,Ika Yolanda,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2022.0,TRX000402,BK00294,2/28/2023,3/14/2023,3/18/2023,Terlambat
832,USR00092,Ika Yolanda,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2022.0,TRX000822,BK00265,8/27/2025,9/10/2025,9/11/2025,Terlambat
833,USR00092,Ika Yolanda,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2022.0,TRX001450,BK00311,4/27/2024,5/11/2024,5/9/2024,Dikembalikan
834,USR00092,Ika Yolanda,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2022.0,TRX002621,BK00060,10/11/2024,10/25/2024,10/23/2024,Dikembalikan
835,USR00092,Ika Yolanda,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2022.0,TRX003046,BK00132,9/1/2025,9/15/2025,9/14/2025,Dikembalikan
836,USR00092,Ika Yolanda,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2022.0,TRX003456,BK00062,9/27/2025,10/11/2025,10/5/2025,Dikembalikan
837,USR00093,"Drs. Febi Hakim, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2022.0,TRX000682,BK00766,8/19/2024,9/2/2024,8/30/2024,Dikembalikan
838,USR00093,"Drs. Febi Hakim, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2022.0,TRX001134,BK00334,2/26/2024,3/11/2024,3/6/2024,Dikembalikan
839,USR00093,"Drs. Febi Hakim, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2022.0,TRX001852,BK00593,8/13/2025,8/27/2025,8/17/2025,Dikembalikan
840,USR00093,"Drs. Febi Hakim, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2022.0,TRX002104,BK00780,6/7/2023,6/21/2023,6/20/2023,Dikembalikan
841,USR00093,"Drs. Febi Hakim, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2022.0,TRX002157,BK00470,11/5/2025,11/19/2025,11/25/2025,Terlambat
842,USR00093,"Drs. Febi Hakim, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2022.0,TRX002465,BK00286,8/17/2023,8/31/2023,8/29/2023,Dikembalikan
843,USR00093,"Drs. Febi Hakim, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2022.0,TRX002969,BK00727,6/1/2025,6/15/2025,6/6/2025,Dikembalikan
844,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX000762,BK00951,12/27/2023,1/10/2024,1/14/2024,Terlambat
845,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX000942,BK00164,12/27/2023,1/10/2024,1/12/2024,Terlambat
846,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX001081,BK00790,4/26/2023,5/10/2023,5/9/2023,Dikembalikan
847,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX001114,BK00226,5/12/2024,5/26/2024,5/23/2024,Dikembalikan
848,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX001589,BK00166,5/25/2025,6/8/2025,5/30/2025,Dikembalikan
849,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX001731,BK00207,9/29/2025,10/13/2025,10/15/2025,Terlambat
850,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX002196,BK00211,3/17/2023,3/31/2023,3/28/2023,Dikembalikan
851,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX002462,BK00198,10/12/2024,10/26/2024,10/27/2024,Terlambat
852,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX002792,BK00573,8/10/2024,8/24/2024,8/18/2024,Dikembalikan
853,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX002831,BK01075,10/9/2025,10/23/2025,10/27/2025,Terlambat
854,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX002952,BK00172,2/15/2024,2/29/2024,2/20/2024,Dikembalikan
855,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX003089,BK00161,2/26/2025,3/12/2025,3/15/2025,Terlambat
856,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX003108,BK00193,11/11/2023,11/25/2023,11/22/2023,Dikembalikan
857,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX003370,BK00223,8/7/2024,8/21/2024,8/11/2024,Dikembalikan
858,USR00094,"R.A. Agnes Permata, S.Farm",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2020.0,TRX003424,BK00181,1/3/2023,1/17/2023,1/13/2023,Dikembalikan
859,USR00095,Chelsea Pranowo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000368,BK00106,3/30/2023,4/13/2023,4/7/2023,Dikembalikan
860,USR00095,Chelsea Pranowo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001901,BK00442,5/19/2023,6/2/2023,5/31/2023,Dikembalikan
861,USR00095,Chelsea Pranowo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001911,BK01283,6/7/2025,6/21/2025,6/10/2025,Dikembalikan
862,USR00095,Chelsea Pranowo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX003481,BK00451,3/20/2024,4/3/2024,3/24/2024,Dikembalikan
863,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002097,BK01014,12/25/2025,1/8/2026,,Dipinjam
864,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002226,BK00993,7/18/2024,8/1/2024,8/4/2024,Terlambat
865,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002600,BK00963,10/12/2025,10/26/2025,10/30/2025,Terlambat
866,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002611,BK01105,10/6/2025,10/20/2025,10/21/2025,Terlambat
867,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002639,BK00948,5/9/2024,5/23/2024,5/14/2024,Dikembalikan
868,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002730,BK00798,9/12/2025,9/26/2025,9/30/2025,Terlambat
869,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002847,BK00960,8/26/2024,9/9/2024,9/2/2024,Dikembalikan
870,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002911,BK01222,2/21/2024,3/6/2024,3/10/2024,Terlambat
871,USR00096,"Lega Mandasari, S.Pt",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Interior,2024.0,TRX002946,BK01003,10/17/2024,10/31/2024,11/7/2024,Terlambat
872,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX000494,BK00430,6/16/2023,6/30/2023,6/19/2023,Dikembalikan
873,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX000841,BK00188,4/14/2023,4/28/2023,5/4/2023,Terlambat
874,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX000930,BK00435,4/23/2025,5/7/2025,4/26/2025,Dikembalikan
875,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX002248,BK00887,4/8/2024,4/22/2024,4/13/2024,Dikembalikan
876,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX002740,BK00434,9/5/2024,9/19/2024,9/24/2024,Terlambat
877,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX003066,BK00542,9/3/2025,9/17/2025,9/21/2025,Terlambat
878,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX003100,BK00606,6/6/2024,6/20/2024,6/13/2024,Dikembalikan
879,USR00097,Puti Dalima Widodo,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2025.0,TRX003125,BK00410,10/29/2025,11/12/2025,11/7/2025,Dikembalikan
880,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX000134,BK00326,12/22/2023,1/5/2024,12/30/2023,Dikembalikan
881,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX000835,BK00094,8/26/2025,9/9/2025,8/31/2025,Dikembalikan
882,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX001693,BK00321,9/7/2025,9/21/2025,9/14/2025,Dikembalikan
883,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX001727,BK00330,2/20/2023,3/6/2023,2/27/2023,Dikembalikan
884,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX001881,BK00316,5/6/2023,5/20/2023,5/23/2023,Terlambat
885,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX002006,BK00371,2/7/2023,2/21/2023,2/16/2023,Dikembalikan
886,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX002252,BK00327,4/3/2024,4/17/2024,4/11/2024,Dikembalikan
887,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX003007,BK00375,12/22/2023,1/5/2024,1/10/2024,Terlambat
888,USR00098,Mahesa Maryadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2021.0,TRX003388,BK00342,7/20/2024,8/3/2024,8/10/2024,Terlambat
889,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000164,BK01225,7/20/2024,8/3/2024,7/25/2024,Dikembalikan
890,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000308,BK01206,4/12/2025,4/26/2025,4/19/2025,Dikembalikan
891,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000496,BK01193,3/22/2025,4/5/2025,3/26/2025,Dikembalikan
892,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000801,BK01213,11/23/2023,12/7/2023,12/9/2023,Terlambat
893,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000961,BK01181,7/28/2023,8/11/2023,8/1/2023,Dikembalikan
894,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX001346,BK01171,10/9/2024,10/23/2024,10/15/2024,Dikembalikan
895,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX001837,BK01211,5/11/2024,5/25/2024,5/18/2024,Dikembalikan
896,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX002257,BK01217,9/2/2023,9/16/2023,9/5/2023,Dikembalikan
897,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX002395,BK00236,11/19/2024,12/3/2024,12/9/2024,Terlambat
898,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX002658,BK01229,1/22/2024,2/5/2024,1/29/2024,Dikembalikan
899,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX002796,BK01190,2/23/2024,3/8/2024,2/28/2024,Dikembalikan
900,USR00099,"Eka Latupono, S.Kom",Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX003420,BK01222,6/17/2024,7/1/2024,6/21/2024,Dikembalikan
901,USR00100,Banara Haryanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2024.0,TRX000351,BK01187,12/18/2024,1/1/2025,12/23/2024,Dikembalikan
902,USR00100,Banara Haryanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2024.0,TRX001400,BK01207,6/18/2025,7/2/2025,7/2/2025,Dikembalikan
903,USR00100,Banara Haryanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2024.0,TRX001473,BK01338,1/7/2023,1/21/2023,1/25/2023,Terlambat
904,USR00100,Banara Haryanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2024.0,TRX002016,BK00815,9/14/2024,9/28/2024,10/2/2024,Terlambat
905,USR00100,Banara Haryanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2024.0,TRX002638,BK01192,5/23/2025,6/6/2025,6/11/2025,Terlambat
906,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000300,BK00374,5/6/2025,5/20/2025,5/19/2025,Dikembalikan
907,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000526,BK00322,11/2/2024,11/16/2024,11/16/2024,Dikembalikan
908,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000552,BK00611,6/9/2025,6/23/2025,6/28/2025,Terlambat
909,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000781,BK00529,3/1/2023,3/15/2023,3/11/2023,Dikembalikan
910,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001357,BK00332,5/4/2024,5/18/2024,5/7/2024,Dikembalikan
911,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001502,BK00359,1/23/2023,2/6/2023,2/1/2023,Dikembalikan
912,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001783,BK00340,12/5/2023,12/19/2023,12/26/2023,Terlambat
913,USR00101,Nadia Wijayanti,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002137,BK00360,4/26/2024,5/10/2024,5/11/2024,Terlambat
